danceability,energy,tempo,loudness,valence,cluster
0.22,0.8,176.047,-5.11,0.213,4
0.787,0.472,120.059,-12.824,0.824,2
0.665,0.834,105.292,-7.737,0.411,3
0.668,0.76,114.378,-6.831,0.61,2
0.288,0.215,75.774,-13.12,0.137,0
0.587,0.58,131.953,-7.867,0.193,1
0.397,0.264,90.771,-11.396,0.0857,1
0.629,0.677,132.783,-7.239,0.627,2
0.386,0.826,143.353,-7.527,0.544,4
0.631,0.277,114.765,-10.985,0.214,1
0.328,0.607,146.539,-11.076,0.395,4
0.419,0.517,145.109,-9.368,0.905,4
0.529,0.579,76.991,-6.94,0.46,3
0.573,0.896,120.006,-6.462,0.549,3
0.603,0.124,104.902,-18.301,0.317,1
0.487,0.464,121.242,-9.821,0.851,2
0.469,0.382,149.994,-13.203,0.178,1
0.353,0.239,95.136,-11.059,0.159,1
0.682,0.596,80.344,-6.941,0.393,3
0.76,0.428,108.574,-8.768,0.459,1
0.494,0.341,171.21,-12.501,0.391,1
0.654,0.452,106.662,-9.709,0.691,2
0.572,0.864,106.018,-5.099,0.667,3
0.579,0.463,124.977,-9.657,0.447,1
0.684,0.253,102.94,-13.561,0.521,1
0.433,0.815,125.358,-3.658,0.461,3
0.653,0.381,140.08,-8.967,0.133,1
0.488,0.209,120.63,-19.549,0.362,1
0.501,0.294,130.018,-13.375,0.191,1
0.595,0.772,134.9,-8.033,0.345,4
0.669,0.52,104.812,-10.136,0.634,2
0.57,0.556,119.901,-8.894,0.237,1
0.423,0.681,110.461,-9.756,0.559,3
0.618,0.732,135.076,-5.565,0.788,2
0.679,0.501,123.958,-13.593,0.282,1
0.474,0.263,168.683,-10.684,0.458,1
0.461,0.161,88.781,-11.145,0.353,1
0.523,0.168,111.111,-11.299,0.334,1
0.28,0.344,171.143,-12.577,0.232,1
0.723,0.763,120.962,-6.366,0.586,2
0.581,0.518,126.755,-9.672,0.357,1
0.56,0.901,132.009,-4.481,0.807,2
0.459,0.322,133.91,-12.912,0.331,1
0.632,0.284,79.024,-9.319,0.167,1
0.466,0.83,148.467,-7.504,0.51,4
0.458,0.256,140.617,-13.301,0.317,1
0.642,0.756,153.983,-7.049,0.192,4
0.661,0.909,123.149,-2.705,0.681,2
0.252,0.8,139.361,-4.845,0.29,4
0.384,0.399,101.209,-12.368,0.275,1
0.293,0.178,83.184,-15.658,0.0864,0
0.412,0.276,90.781,-11.711,0.214,1
0.635,0.908,110.012,-4.795,0.637,2
0.596,0.912,110.013,-6.74,0.371,3
0.298,0.0735,131.045,-16.472,0.174,0
0.624,0.158,85.492,-13.059,0.303,1
0.709,0.767,115.64,-6.732,0.557,2
0.599,0.254,125.447,-13.815,0.588,1
0.636,0.107,82.641,-18.738,0.31,1
0.681,0.319,121.783,-9.927,0.21,1
0.488,0.172,143.631,-14.264,0.362,1
0.688,0.737,131.042,-9.31,0.666,2
0.406,0.341,148.654,-7.747,0.286,1
0.31,0.145,162.808,-19.276,0.323,0
0.496,0.352,140.01,-10.28,0.102,1
0.803,0.373,124.921,-13.692,0.636,2
0.376,0.219,103.719,-11.805,0.159,1
0.8,0.559,121.967,-7.11,0.788,2
0.545,0.443,138.434,-10.984,0.263,1
0.554,0.226,104.005,-11.323,0.229,1
0.358,0.546,106.489,-8.927,0.264,1
0.484,0.734,84.958,-6.674,0.437,3
0.576,0.16,204.58,-13.679,0.903,4
0.717,0.312,130.569,-12.202,0.315,1
0.414,0.452,147.2,-8.193,0.0862,1
0.374,0.121,166.212,-13.921,0.413,1
0.463,0.484,77.521,-13.259,0.513,1
0.582,0.344,140.013,-9.148,0.374,1
0.517,0.512,89.953,-10.392,0.398,1
0.593,0.693,135.747,-10.264,0.917,2
0.722,0.595,79.98,-9.928,0.738,2
0.653,0.445,98.044,-13.843,0.563,1
0.313,0.894,149.043,-3.579,0.362,4
0.539,0.714,124.873,-7.041,0.399,3
0.499,0.496,140.047,-10.246,0.14,1
0.499,0.72,96.103,-9.101,0.652,3
0.654,0.475,116.04,-13.524,0.611,1
0.435,0.423,91.137,-8.795,0.451,1
0.676,0.577,107.0,-7.82,0.49,2
0.555,0.144,117.462,-16.868,0.198,1
0.42,0.668,125.391,-7.35,0.338,3
0.564,0.923,141.991,-3.843,0.587,4
0.421,0.499,78.621,-8.869,0.297,3
0.556,0.765,125.72,-7.474,0.499,3
0.562,0.492,127.811,-14.669,0.858,2
0.792,0.85,129.906,-3.621,0.965,2
0.685,0.623,89.999,-7.124,0.446,3
0.474,0.448,118.33,-14.95,0.786,1
0.3,0.364,184.241,-7.385,0.391,4
0.455,0.525,83.237,-9.225,0.383,3
0.62,0.556,119.172,-12.044,0.592,2
0.468,0.834,131.322,-5.806,0.878,4
0.815,0.741,121.221,-9.478,0.965,2
0.727,0.48,120.025,-9.278,0.369,1
0.401,0.498,181.701,-10.682,0.816,4
0.357,0.326,176.53,-8.441,0.181,4
0.738,0.478,112.981,-12.328,0.369,1
0.471,0.494,79.255,-10.407,0.373,1
0.39,0.625,144.338,-7.813,0.514,4
0.569,0.184,110.916,-12.842,0.309,1
0.628,0.455,102.09,-12.436,0.858,2
0.489,0.186,102.245,-16.237,0.349,1
0.33,0.556,173.828,-11.494,0.506,4
0.583,0.343,115.806,-9.586,0.28,1
0.564,0.72,85.426,-8.428,0.507,3
0.629,0.356,83.886,-11.135,0.472,1
0.644,0.834,117.043,-6.473,0.593,2
0.754,0.405,114.938,-11.547,0.0843,1
0.373,0.449,137.866,-11.646,0.327,1
0.593,0.783,141.345,-4.716,0.646,4
0.53,0.31,177.974,-12.159,0.73,4
0.47,0.471,136.828,-10.484,0.574,1
0.751,0.572,115.839,-12.324,0.58,2
0.631,0.309,118.498,-9.527,0.427,1
0.62,0.477,92.001,-6.911,0.395,3
0.463,0.495,118.505,-12.203,0.532,1
0.529,0.343,153.466,-16.192,0.661,1
0.308,0.0204,147.369,-18.123,0.128,0
0.674,0.771,109.618,-5.612,0.718,2
0.408,0.79,122.624,-8.138,0.347,3
0.614,0.283,107.674,-8.008,0.33,1
0.545,0.467,113.713,-10.862,0.444,1
0.789,0.534,134.055,-6.347,0.631,2
0.495,0.161,94.286,-14.078,0.265,1
0.254,0.0877,68.991,-9.996,0.0907,0
0.258,0.139,77.995,-13.522,0.139,0
0.441,0.283,79.664,-9.092,0.225,1
0.699,0.607,123.95,-6.312,0.156,3
0.61,0.329,92.893,-13.107,0.492,1
0.536,0.489,104.598,-7.669,0.364,1
0.725,0.362,119.938,-12.424,0.249,1
0.473,0.309,120.168,-10.364,0.37,1
0.747,0.265,138.017,-14.141,0.2,1
0.527,0.101,136.86,-15.126,0.334,1
0.409,0.172,132.151,-16.44,0.352,1
0.549,0.303,135.99,-12.371,0.2,1
0.534,0.738,96.053,-6.237,0.616,3
0.398,0.57,140.974,-7.068,0.234,4
0.454,0.566,136.165,-8.053,0.424,4
0.55,0.394,76.044,-7.511,0.345,1
0.425,0.616,89.705,-7.585,0.532,3
0.753,0.39,136.747,-7.294,0.374,1
0.629,0.579,106.673,-8.544,0.475,3
0.402,0.476,86.06,-8.823,0.164,1
0.254,0.349,170.214,-10.02,0.303,4
0.556,0.618,104.983,-13.482,0.464,1
0.816,0.241,118.961,-8.839,0.286,1
0.375,0.224,118.983,-12.572,0.335,1
0.388,0.59,155.208,-7.173,0.747,4
0.685,0.691,92.95,-4.673,0.302,3
0.505,0.548,66.604,-6.54,0.298,3
0.409,0.264,137.16,-16.273,0.355,1
0.652,0.601,130.308,-7.988,0.302,1
0.566,0.453,129.97,-9.157,0.172,1
0.606,0.915,100.433,-3.292,0.551,3
0.364,0.498,149.438,-7.949,0.333,4
0.533,0.152,143.972,-14.996,0.132,1
0.595,0.804,89.846,-7.911,0.586,3
0.446,0.643,99.608,-7.925,0.531,3
0.4,0.479,166.159,-7.989,0.213,4
0.478,0.181,108.346,-8.731,0.279,1
0.688,0.711,152.277,-10.453,0.935,2
0.625,0.758,119.719,-6.213,0.695,2
0.637,0.813,138.022,-7.06,0.0794,3
0.548,0.412,114.928,-7.398,0.151,1
0.604,0.363,88.377,-11.674,0.672,1
0.508,0.513,133.791,-13.947,0.702,1
0.743,0.0262,100.053,-27.691,0.333,0
0.602,0.595,84.362,-10.337,0.962,2
0.427,0.665,142.702,-8.515,0.442,4
0.683,0.713,96.27,-5.512,0.286,3
0.573,0.553,122.313,-11.031,0.567,1
0.571,0.518,91.725,-9.57,0.495,3
0.603,0.252,122.631,-12.402,0.179,1
0.435,0.591,129.93,-6.973,0.0941,1
0.581,0.604,96.97,-9.303,0.208,3
0.41,0.279,115.302,-13.248,0.245,1
0.605,0.619,133.074,-8.971,0.578,2
0.696,0.598,114.989,-7.917,0.438,3
0.589,0.466,141.567,-7.75,0.357,1
0.61,0.61,82.523,-7.071,0.442,3
0.587,0.353,95.378,-12.719,0.263,1
0.583,0.689,160.949,-6.056,0.735,4
0.55,0.726,92.697,-8.51,0.37,3
0.427,0.294,88.083,-13.93,0.187,1
0.413,0.707,94.614,-8.65,0.494,3
0.587,0.731,110.936,-5.632,0.539,3
0.431,0.823,176.536,-5.592,0.624,4
0.477,0.236,138.361,-16.991,0.0982,1
0.412,0.59,85.824,-12.277,0.653,3
0.582,0.375,129.909,-13.277,0.106,1
0.588,0.656,79.701,-6.373,0.746,2
0.439,0.469,127.44,-9.283,0.193,1
0.488,0.31,138.893,-10.673,0.338,1
0.655,0.272,152.791,-13.148,0.8,2
0.425,0.294,186.027,-10.754,0.312,4
0.551,0.86,136.921,-7.839,0.723,4
0.342,0.613,145.84,-4.084,0.267,4
0.675,0.448,98.499,-11.52,0.568,1
0.446,0.708,155.418,-8.38,0.317,4
0.698,0.643,128.22,-16.985,0.714,2
0.644,0.633,115.191,-8.006,0.647,2
0.692,0.613,120.901,-10.735,0.93,2
0.564,0.294,149.98,-8.885,0.213,1
0.628,0.159,135.003,-14.363,0.505,1
0.789,0.836,102.998,-3.175,0.687,2
0.27,0.251,177.19,-12.558,0.168,1
0.52,0.179,155.746,-21.976,0.407,1
0.327,0.501,115.199,-8.885,0.377,1
0.54,0.548,83.876,-10.303,0.525,3
0.35,0.334,91.592,-12.412,0.131,1
0.484,0.869,125.63,-3.778,0.757,4
0.623,0.613,147.168,-9.241,0.745,2
0.755,0.898,119.756,-2.051,0.966,2
0.436,0.388,128.97,-9.765,0.217,1
0.661,0.16,111.646,-10.6,0.235,1
0.649,0.618,114.688,-10.728,0.667,2
0.82,0.692,105.131,-6.164,0.739,2
0.41,0.575,77.469,-9.839,0.265,3
0.497,0.348,82.176,-10.593,0.227,1
0.353,0.467,52.345,-10.444,0.118,1
0.597,0.492,141.486,-7.442,0.162,1
0.389,0.487,126.747,-12.226,0.366,1
0.466,0.165,116.738,-16.0,0.0969,1
0.454,0.663,173.988,-8.54,0.463,4
0.561,0.732,118.975,-6.178,0.671,2
0.54,0.327,80.578,-8.364,0.343,1
0.293,0.179,163.819,-13.919,0.256,1
0.608,0.359,118.15,-8.916,0.293,1
0.545,0.264,128.96,-10.228,0.159,1
0.361,0.302,89.974,-11.791,0.142,1
0.397,0.0998,127.362,-15.431,0.105,0
0.656,0.368,116.197,-9.978,0.522,1
0.594,0.901,104.993,-4.148,0.843,2
0.516,0.513,99.735,-10.762,0.694,2
0.623,0.425,116.593,-13.045,0.392,1
0.524,0.709,108.68,-5.874,0.584,3
0.549,0.323,88.854,-12.783,0.471,1
0.82,0.464,109.374,-8.45,0.872,2
0.571,0.698,91.647,-5.056,0.61,3
0.522,0.746,102.093,-6.999,0.404,3
0.699,0.782,164.817,-5.203,0.97,2
0.579,0.278,127.439,-9.255,0.286,1
0.641,0.294,130.777,-11.256,0.574,1
0.534,0.663,141.525,-5.48,0.573,4
0.479,0.541,85.994,-9.862,0.321,3
0.414,0.167,133.45,-16.519,0.384,1
0.547,0.0897,117.17,-18.732,0.263,1
0.523,0.833,115.975,-4.374,0.482,3
0.538,0.417,115.422,-9.176,0.252,1
0.51,0.488,125.683,-10.304,0.649,1
0.699,0.719,138.958,-9.481,0.831,2
0.6,0.163,80.052,-13.333,0.076,1
0.814,0.634,121.98,-13.051,0.645,2
0.519,0.0609,118.56,-11.328,0.122,1
0.296,0.249,141.198,-12.876,0.303,1
0.408,0.582,114.926,-8.305,0.365,3
0.475,0.498,88.892,-10.623,0.0565,1
0.59,0.682,75.004,-5.646,0.264,3
0.663,0.263,137.52,-13.043,0.571,1
0.0617,0.887,198.592,-4.305,0.48,4
0.575,0.478,125.968,-5.517,0.297,1
0.584,0.65,92.01,-6.481,0.491,3
0.388,0.595,190.043,-9.799,0.596,4
0.54,0.465,94.731,-11.259,0.341,1
0.512,0.235,99.01,-13.331,0.0814,1
0.507,0.129,110.887,-15.846,0.158,1
0.137,0.291,90.443,-10.619,0.202,0
0.537,0.841,111.836,-5.777,0.728,2
0.591,0.672,108.938,-6.553,0.448,3
0.531,0.476,130.232,-11.328,0.239,1
0.39,0.589,166.093,-9.363,0.599,4
0.541,0.342,87.594,-11.753,0.49,1
0.68,0.688,103.951,-6.051,0.397,3
0.541,0.412,86.983,-12.879,0.075,1
0.482,0.559,80.777,-5.454,0.597,3
0.635,0.15,128.08,-17.53,0.158,1
0.689,0.41,97.725,-9.629,0.248,1
0.464,0.815,161.845,-6.371,0.467,4
0.401,0.462,120.592,-8.231,0.142,1
0.54,0.674,95.036,-8.734,0.165,3
0.405,0.463,79.451,-16.167,0.542,1
0.568,0.295,84.225,-7.867,0.43,1
0.611,0.195,103.001,-18.629,0.203,1
0.739,0.443,95.538,-13.002,0.502,1
0.549,0.24,119.58,-7.778,0.167,1
0.576,0.734,98.837,-6.38,0.48,3
0.53,0.507,79.285,-6.766,0.572,3
0.632,0.254,106.026,-10.898,0.232,1
0.509,0.933,130.005,-5.633,0.374,3
0.693,0.62,106.346,-6.509,0.571,2
0.613,0.391,123.985,-10.749,0.218,1
0.55,0.334,72.235,-10.73,0.143,1
0.197,0.798,175.068,-7.334,0.525,4
0.747,0.545,95.894,-4.472,0.856,2
0.493,0.533,169.834,-7.406,0.329,4
0.399,0.068,131.199,-13.269,0.101,1
0.613,0.666,66.969,-8.259,0.455,3
0.722,0.518,116.289,-10.78,0.753,2
0.507,0.972,120.076,-2.723,0.797,2
0.556,0.436,139.624,-8.146,0.372,1
0.27,0.159,77.331,-13.966,0.0619,0
0.636,0.383,72.871,-9.381,0.213,1
0.335,0.251,74.545,-9.337,0.156,1
0.33,0.214,147.795,-17.699,0.275,0
0.657,0.655,92.259,-8.3,0.668,2
0.629,0.414,81.941,-5.782,0.417,3
0.47,0.112,125.496,-15.147,0.183,1
0.51,0.187,87.782,-12.12,0.369,1
0.463,0.153,73.506,-14.082,0.254,1
0.651,0.621,77.578,-7.271,0.914,2
0.623,0.65,116.74,-7.953,0.879,2
0.431,0.733,105.921,-6.427,0.22,3
0.72,0.716,144.376,-8.773,0.953,2
0.488,0.555,147.88,-7.315,0.375,4
0.322,0.808,116.535,-7.098,0.417,3
0.414,0.267,133.274,-9.58,0.151,1
0.6,0.611,160.07,-6.445,0.644,4
0.634,0.341,110.005,-12.356,0.158,1
0.679,0.592,85.851,-6.915,0.595,2
0.635,0.795,115.23,-5.313,0.628,2
0.414,0.7,76.79,-8.838,0.37,3
0.557,0.859,154.718,-6.557,0.748,4
0.512,0.368,181.676,-12.328,0.612,4
0.628,0.593,114.944,-7.515,0.488,3
0.211,0.407,179.915,-11.223,0.254,4
0.605,0.382,90.104,-18.328,0.705,1
0.691,0.43,99.032,-13.252,0.69,2
0.66,0.611,113.898,-10.309,0.749,2
0.548,0.72,140.966,-9.777,0.458,4
0.453,0.509,94.667,-8.793,0.153,1
0.567,0.198,92.467,-18.681,0.321,1
0.565,0.306,77.181,-6.797,0.247,1
0.528,0.416,99.868,-8.523,0.184,1
0.673,0.737,99.725,-4.201,0.586,2
0.68,0.501,81.907,-8.669,0.269,1
0.692,0.422,74.375,-10.533,0.468,1
0.654,0.24,83.013,-15.692,0.246,1
0.799,0.608,121.915,-8.193,0.963,2
0.335,0.825,177.156,-5.598,0.682,4
0.74,0.392,82.742,-11.996,0.387,1
0.548,0.624,69.446,-7.444,0.712,2
0.581,0.44,74.981,-9.565,0.265,1
0.632,0.397,110.578,-12.855,0.731,2
0.499,0.809,176.11,-5.132,0.808,4
0.649,0.425,107.383,-9.811,0.651,2
0.59,0.28,144.003,-13.253,0.326,1
0.354,0.668,118.54,-7.9,0.372,3
0.323,0.159,135.68,-16.517,0.156,0
0.739,0.335,125.11,-16.23,0.818,2
0.722,0.451,137.875,-9.035,0.458,1
0.533,0.245,89.328,-14.652,0.236,1
0.555,0.652,77.028,-9.093,0.188,3
0.49,0.193,89.154,-9.544,0.184,1
0.556,0.504,84.421,-11.513,0.616,1
0.422,0.475,167.647,-5.949,0.289,4
0.499,0.397,134.967,-9.334,0.12,1
0.463,0.772,91.931,-4.315,0.364,3
0.68,0.393,125.036,-8.431,0.551,1
0.473,0.82,84.893,-5.702,0.678,3
0.538,0.21,94.871,-16.777,0.411,1
0.497,0.59,142.027,-11.203,0.969,2
0.512,0.342,105.395,-10.774,0.305,1
0.363,0.362,146.104,-8.516,0.179,1
0.639,0.903,135.938,-5.013,0.96,2
0.435,0.309,93.871,-8.337,0.0831,1
0.666,0.841,128.718,-3.592,0.84,2
0.5,0.45,73.96,-9.833,0.427,1
0.515,0.871,119.869,-4.113,0.498,3
0.59,0.106,97.042,-17.245,0.28,1
0.616,0.346,143.351,-10.438,0.344,1
0.324,0.463,125.295,-7.247,0.2,1
0.461,0.572,133.974,-7.241,0.109,1
0.582,0.606,111.441,-9.961,0.504,3
0.512,0.248,109.692,-10.359,0.158,1
0.457,0.4,69.895,-8.617,0.269,1
0.351,0.142,85.87,-14.556,0.182,0
0.454,0.207,82.081,-14.445,0.337,1
0.616,0.682,117.78,-6.148,0.528,3
0.669,0.707,124.335,-13.66,0.806,2
0.701,0.681,140.015,-12.508,0.969,2
0.519,0.618,134.036,-7.103,0.139,3
0.509,0.508,79.923,-11.33,0.366,1
0.481,0.523,123.676,-7.921,0.285,1
0.277,0.137,143.277,-11.45,0.204,1
0.455,0.397,119.97,-12.245,0.0612,1
0.626,0.272,149.834,-14.041,0.157,1
0.472,0.29,180.098,-12.327,0.126,1
0.635,0.853,112.964,-3.926,0.372,3
0.346,0.139,136.168,-15.326,0.116,0
0.73,0.403,124.901,-10.146,0.502,1
0.504,0.501,94.961,-11.899,0.731,2
0.456,0.609,84.441,-11.767,0.682,3
0.322,0.168,146.68,-13.893,0.259,1
0.7,0.677,94.388,-7.206,0.614,2
0.565,0.698,120.013,-8.596,0.155,3
0.598,0.901,153.24,-6.081,0.814,4
0.405,0.152,61.34,-13.901,0.383,1
0.724,0.704,129.937,-13.989,0.964,2
0.466,0.857,170.002,-6.509,0.56,4
0.58,0.101,91.003,-15.661,0.302,1
0.588,0.751,136.979,-7.588,0.52,4
0.389,0.802,126.748,-3.438,0.4,3
0.521,0.237,145.856,-12.535,0.58,1
0.401,0.527,133.749,-15.632,0.208,1
0.483,0.256,139.904,-13.891,0.582,1
0.669,0.511,82.865,-11.016,0.398,1
0.749,0.614,103.868,-10.594,0.878,2
0.313,0.635,114.776,-4.676,0.224,3
0.441,0.104,120.266,-22.399,0.156,0
0.677,0.45,119.912,-9.352,0.432,1
0.435,0.523,178.301,-9.502,0.374,4
0.475,0.478,79.005,-8.634,0.122,1
0.587,0.489,116.867,-12.269,0.409,1
0.604,0.641,112.034,-6.928,0.335,3
0.555,0.726,107.719,-8.939,0.505,3
0.585,0.0769,75.908,-11.618,0.132,1
0.492,0.611,182.529,-6.438,0.933,4
0.192,0.392,172.312,-11.667,0.391,4
0.682,0.538,98.003,-9.296,0.713,2
0.382,0.743,205.66,-5.093,0.469,4
0.299,0.218,171.87,-11.045,0.214,1
0.617,0.248,161.903,-14.998,0.619,1
0.543,0.307,168.169,-18.253,0.649,1
0.383,0.547,91.899,-9.899,0.282,3
0.624,0.217,124.958,-9.54,0.287,1
0.7,0.478,129.917,-7.704,0.472,1
0.552,0.821,126.954,-4.241,0.401,3
0.49,0.491,129.806,-6.381,0.151,1
0.667,0.412,83.816,-7.544,0.82,2
0.657,0.32,115.724,-15.104,0.39,1
0.318,0.586,80.806,-7.606,0.211,3
0.784,0.506,120.141,-5.243,0.545,2
0.671,0.147,115.298,-18.626,0.0556,1
0.398,0.149,80.523,-14.398,0.278,0
0.661,0.829,103.988,-4.977,0.698,2
0.508,0.953,119.973,-6.031,0.555,3
0.465,0.242,102.812,-10.46,0.315,1
0.384,0.69,179.96,-6.613,0.496,4
0.477,0.179,172.046,-17.071,0.605,1
0.579,0.662,102.951,-6.885,0.574,3
0.471,0.357,138.255,-11.333,0.278,1
0.636,0.22,98.492,-12.416,0.377,1
0.583,0.831,94.009,-3.417,0.628,3
0.49,0.464,104.896,-7.478,0.142,1
0.321,0.22,157.04,-12.608,0.301,1
0.575,0.202,149.509,-11.926,0.284,1
0.673,0.722,91.962,-5.497,0.717,2
0.464,0.452,91.942,-7.826,0.297,1
0.542,0.0957,134.739,-14.518,0.259,1
0.662,0.947,110.006,-6.409,0.31,3
0.568,0.714,146.338,-7.139,0.955,2
0.492,0.626,86.016,-8.26,0.524,3
0.721,0.0403,97.79,-22.489,0.528,1
0.474,0.0404,119.415,-22.208,0.18,0
0.737,0.443,115.16,-12.171,0.815,2
0.606,0.852,130.804,-3.766,0.868,2
0.609,0.584,105.026,-4.38,0.622,2
0.264,0.61,103.036,-4.904,0.152,3
0.593,0.41,99.721,-9.722,0.27,1
0.374,0.563,80.767,-5.29,0.264,3
0.48,0.47,122.569,-11.919,0.701,1
0.344,0.447,88.678,-8.408,0.242,1
0.583,0.594,147.985,-6.663,0.462,4
0.513,0.21,149.997,-12.912,0.147,1
0.569,0.954,91.205,-4.82,0.574,3
0.478,0.321,144.583,-17.715,0.394,1
0.462,0.187,140.096,-19.991,0.252,0
0.557,0.218,125.899,-10.791,0.284,1
0.597,0.425,119.998,-5.513,0.309,1
0.54,0.0674,141.988,-13.778,0.12,1
0.503,0.815,193.93,-6.967,0.842,4
0.75,0.63,95.039,-7.684,0.55,2
0.554,0.412,62.13,-13.26,0.395,1
0.507,0.737,128.015,-6.332,0.441,3
0.648,0.808,143.972,-7.098,0.504,4
0.698,0.96,147.999,-3.595,0.738,4
0.348,0.226,129.251,-10.918,0.173,1
0.416,0.341,139.899,-9.168,0.32,1
0.328,0.185,71.454,-12.1,0.0923,0
0.273,0.402,147.681,-10.632,0.197,1
0.547,0.216,79.941,-14.908,0.358,1
0.654,0.539,122.923,-5.828,0.392,3
0.513,0.183,107.18,-10.249,0.266,1
0.603,0.434,156.017,-11.368,0.443,1
0.525,0.717,130.898,-6.06,0.211,3
0.601,0.574,147.964,-8.166,0.8,2
0.63,0.674,177.841,-11.697,0.556,4
0.389,0.696,153.245,-5.251,0.65,4
0.637,0.88,134.035,-5.202,0.746,2
0.703,0.478,117.562,-8.062,0.734,2
0.589,0.419,132.121,-6.524,0.154,1
0.557,0.752,74.108,-8.169,0.687,3
0.46,0.132,118.758,-17.582,0.33,1
0.48,0.298,128.022,-13.477,0.0556,1
0.629,0.823,169.961,-5.744,0.397,4
0.577,0.845,157.266,-9.352,0.914,4
0.625,0.527,141.963,-6.449,0.0477,1
0.564,0.668,79.99,-6.578,0.32,3
0.456,0.47,120.336,-9.564,0.639,1
0.466,0.548,109.965,-8.321,0.439,3
0.715,0.769,155.828,-5.239,0.891,2
0.416,0.295,108.211,-11.523,0.522,1
0.488,0.282,81.775,-15.105,0.522,1
0.628,0.546,98.882,-6.923,0.643,2
0.494,0.666,140.832,-9.743,0.699,4
0.624,0.252,107.0,-11.502,0.367,1
0.519,0.636,114.676,-7.627,0.876,2
0.533,0.627,123.841,-7.606,0.357,3
0.532,0.663,75.14,-5.886,0.756,2
0.603,0.194,99.927,-15.252,0.302,1
0.739,0.666,122.144,-8.169,0.666,2
0.483,0.446,80.093,-9.417,0.403,1
0.377,0.171,80.346,-15.608,0.34,0
0.506,0.639,144.073,-5.222,0.385,4
0.464,0.433,144.957,-10.611,0.372,1
0.621,0.569,110.022,-7.318,0.402,3
0.385,0.306,173.377,-12.167,0.546,4
0.545,0.128,119.044,-13.163,0.327,1
0.553,0.506,143.278,-13.271,0.51,1
0.47,0.218,71.963,-11.49,0.193,1
0.568,0.912,117.985,-2.796,0.694,2
0.519,0.601,158.055,-10.409,0.164,4
0.554,0.318,130.11,-13.288,0.0565,1
0.551,0.324,90.957,-10.962,0.231,1
0.606,0.411,84.944,-7.566,0.412,1
0.786,0.607,125.811,-7.992,0.56,2
0.658,0.394,78.926,-7.537,0.232,1
0.315,0.224,206.727,-11.94,0.0727,4
0.579,0.605,121.793,-6.686,0.74,2
0.785,0.692,102.019,-5.647,0.944,2
0.623,0.292,118.007,-12.26,0.161,1
0.551,0.289,132.132,-12.214,0.117,1
0.445,0.68,163.664,-11.338,0.75,4
0.458,0.815,118.226,-7.16,0.362,3
0.64,0.377,100.963,-12.346,0.582,1
0.379,0.782,101.698,-8.163,0.549,3
0.625,0.643,92.018,-6.086,0.46,3
0.637,0.413,130.178,-10.539,0.52,1
0.417,0.285,120.954,-11.041,0.243,1
0.651,0.465,107.75,-7.538,0.585,2
0.518,0.842,143.944,-7.361,0.249,4
0.564,0.846,122.035,-5.897,0.696,2
0.578,0.513,162.015,-9.868,0.398,4
0.423,0.915,132.19,-7.731,0.757,4
0.642,0.475,103.955,-11.404,0.453,1
0.704,0.391,87.95,-12.418,0.687,2
0.708,0.232,125.045,-13.034,0.186,1
0.29,0.192,170.397,-11.287,0.232,1
0.52,0.223,83.343,-16.29,0.441,1
0.591,0.746,117.807,-5.054,0.601,2
0.348,0.869,142.927,-3.116,0.3,4
0.611,0.798,107.678,-7.518,0.781,2
0.579,0.292,140.188,-18.643,0.376,1
0.651,0.887,110.055,-4.444,0.601,2
0.655,0.805,119.029,-6.493,0.701,2
0.786,0.696,121.974,-5.796,0.306,3
0.408,0.563,118.565,-5.97,0.558,3
0.686,0.421,80.213,-14.909,0.538,1
0.527,0.242,143.854,-13.546,0.112,1
0.383,0.824,58.498,-5.516,0.226,3
0.657,0.7,82.113,-4.911,0.61,2
0.417,0.77,131.956,-5.588,0.177,3
0.721,0.304,95.15,-9.476,0.504,1
0.594,0.262,123.518,-10.573,0.216,1
0.671,0.378,59.64,-8.969,0.353,1
0.476,0.313,99.39,-9.725,0.306,1
0.523,0.477,76.973,-9.076,0.249,1
0.225,0.639,83.632,-4.034,0.226,3
0.585,0.542,167.825,-9.113,0.584,4
0.556,0.161,126.534,-13.944,0.588,1
0.356,0.261,128.551,-14.963,0.279,1
0.641,0.264,101.18,-6.97,0.357,1
0.824,0.377,116.342,-9.222,0.779,2
0.394,0.228,104.625,-12.584,0.258,1
0.49,0.592,126.62,-13.54,0.28,1
0.634,0.529,122.015,-10.026,0.451,1
0.448,0.885,178.151,-3.755,0.134,4
0.622,0.676,111.984,-6.385,0.709,2
0.728,0.718,95.922,-5.281,0.733,2
0.592,0.151,127.344,-14.161,0.291,1
0.65,0.85,124.985,-5.846,0.746,2
0.729,0.579,101.03,-10.502,0.374,1
0.725,0.53,88.712,-8.641,0.837,2
0.553,0.599,167.88,-5.446,0.683,4
0.468,0.453,119.932,-14.463,0.0679,1
0.628,0.329,130.808,-11.424,0.305,1
0.468,0.15,143.772,-15.983,0.55,1
0.415,0.931,97.953,-4.988,0.339,3
0.509,0.538,170.111,-6.835,0.284,4
0.737,0.723,115.384,-5.891,0.653,2
0.598,0.514,121.963,-11.873,0.299,1
0.636,0.66,107.042,-8.882,0.75,2
0.686,0.467,126.179,-9.712,0.753,2
0.661,0.557,125.445,-8.244,0.957,2
0.476,0.415,143.819,-11.478,0.321,1
